depth_mm,f_mhz,P_mpa,DC,eta,t_first_hr,n_sessions,spacing_hr,mean_gm2_day365,std_gm2_day365,reduction_pct
40.7297,1.0720,0.3738,0.01865,0.56362,91.071,5,87.005,71.2280,35.4202,45.6209
56.9786,0.7903,0.2141,0.00802,0.15336,94.982,3,68.163,52.5052,39.8536,59.9148
59.0510,1.0755,0.3403,0.00700,0.16263,90.874,1,62.500,50.0329,24.8294,61.8023
34.6587,0.6270,0.4910,0.01011,0.40800,61.137,3,48.829,54.1939,32.2321,58.6256
51.8794,1.0619,0.3850,0.00392,0.10857,42.930,3,25.271,33.7932,19.9648,74.2006
39.3763,0.5354,0.2959,0.02392,0.65333,88.497,4,74.832,50.0538,29.6611,61.7864
50.4261,0.7891,0.2233,0.02078,0.42103,46.842,2,16.775,47.6146,15.9260,63.6486
53.4640,0.4149,0.2552,0.01714,0.49728,90.370,4,67.770,33.0331,15.4247,74.7808
34.2404,0.5039,0.3261,0.02384,0.71971,65.213,3,10.985,39.0787,21.7248,70.1653
25.4051,0.5336,0.2011,0.01160,0.29618,31.816,4,82.978,29.0905,12.4390,77.7908
56.4420,0.5180,0.2470,0.01080,0.28266,57.889,2,37.808,36.0920,21.8356,72.4455
38.9843,0.8972,0.2538,0.00733,0.18161,10.153,2,47.034,43.1541,42.6779,67.0540
46.7950,1.0907,0.3424,0.00836,0.22179,6.626,4,22.462,24.5612,11.8643,81.2487
32.8135,0.7658,0.2675,0.02296,0.57735,59.253,2,33.958,27.4206,16.5889,79.0657
28.5633,0.9480,0.2818,0.00528,0.15494,55.055,5,47.045,33.9329,21.0225,74.0939
25.9873,0.5963,0.1568,0.01052,0.20811,72.912,4,10.106,38.4508,22.2807,70.6446
49.3775,0.4343,0.2901,0.02277,0.64474,16.914,1,21.948,26.2111,10.9439,79.9891
24.5829,0.4525,0.2728,0.00377,0.12783,44.907,1,53.157,40.0078,19.4796,69.4560
29.5167,0.6451,0.3506,0.02151,0.73459,36.500,4,69.644,37.8112,17.3734,71.1330
21.3330,0.8054,0.3832,0.02049,0.77374,94.461,3,67.807,32.5082,13.9232,75.1815
27.8797,0.4867,0.4429,0.01799,0.75154,75.783,3,31.421,35.4862,21.8264,72.9080
54.6136,0.7796,0.3289,0.02397,0.56874,60.859,4,46.160,34.6941,14.6549,73.5127
52.5331,0.4839,0.2152,0.02063,0.48170,53.777,2,85.081,51.6519,41.0884,60.5663
28.0649,0.5680,0.4137,0.01560,0.62844,52.496,2,24.597,33.3678,14.5845,74.5253
31.3209,0.4538,0.2157,0.01272,0.34461,58.608,3,94.804,27.8762,9.6470,78.7179
50.6629,1.0982,0.2438,0.01156,0.21785,17.185,1,13.374,45.2583,26.6601,65.4475
26.0929,0.8334,0.3419,0.02247,0.70513,58.970,5,11.200,51.9899,23.3311,60.3082
40.3819,1.0722,0.3709,0.01008,0.30434,50.324,3,38.224,43.5755,22.0117,66.7323
54.9705,0.6805,0.1670,0.01516,0.25134,94.032,4,80.516,38.8416,16.7196,70.3463
40.6300,0.5724,0.2052,0.00510,0.11964,37.805,4,44.619,55.3057,31.7522,57.7768
26.5468,0.7789,0.2420,0.01257,0.34915,78.511,2,37.885,46.8950,31.5101,64.1980
39.3065,0.9568,0.4344,0.00387,0.13339,74.973,2,40.733,33.1644,13.0841,74.6806
35.7596,1.0346,0.2640,0.01442,0.35988,15.028,4,88.400,49.0927,35.0363,62.5201
51.2388,0.7136,0.3438,0.01830,0.56916,9.568,3,29.282,42.1856,17.1415,67.7934
38.2196,0.8925,0.1832,0.01084,0.20072,79.653,1,6.663,32.2793,16.5912,75.3563
37.5498,0.4385,0.3407,0.01106,0.41111,34.237,2,68.820,33.1151,16.5485,74.7183
50.1988,0.9255,0.2747,0.02345,0.46931,76.262,3,14.592,54.6612,61.7167,58.2689
40.7054,0.9354,0.4927,0.01903,0.68118,89.778,1,93.052,45.3127,26.6498,65.4060
47.6477,1.0678,0.1685,0.02400,0.28312,39.762,5,76.880,35.2516,23.4689,73.0871
58.1011,0.7049,0.2180,0.01990,0.40643,70.005,3,80.593,37.9757,18.7516,71.0074
34.9757,0.5444,0.3286,0.02072,0.71121,68.449,4,27.965,45.5496,29.5919,65.2251
59.9263,0.7005,0.3516,0.01957,0.58818,41.656,4,46.742,33.9363,27.4900,74.0913
35.1125,0.4603,0.3252,0.02100,0.72621,52.966,1,56.908,58.2939,53.5242,55.4954
51.5432,0.8467,0.3358,0.01004,0.28584,74.115,2,93.114,37.5927,20.5629,71.2998
47.7655,0.5538,0.2485,0.02303,0.54020,48.221,1,7.230,38.8119,17.7799,70.3690
58.9217,0.9319,0.2265,0.01158,0.20748,17.756,3,53.072,32.4462,11.6984,75.2289
35.0091,0.6414,0.3688,0.01073,0.39272,92.602,4,15.993,34.4322,22.7711,73.7127
52.6173,1.0748,0.2399,0.01378,0.25350,92.533,3,55.900,44.8756,57.8544,65.7397
45.2673,0.4647,0.3063,0.00328,0.10998,74.998,3,28.489,25.4380,16.4180,80.5793
31.9027,0.8326,0.3967,0.01542,0.56131,55.444,1,57.684,78.8476,51.0940,39.8037
58.4583,1.0528,0.2581,0.01623,0.30267,67.719,2,50.659,38.9925,18.4949,70.2311
23.8671,0.8654,0.4775,0.02084,0.80472,92.830,2,46.847,42.2099,27.7862,67.7748
46.5468,0.6104,0.1549,0.01928,0.32948,16.892,5,62.797,40.2000,12.8192,69.3093
28.1770,0.4845,0.4885,0.01936,0.82428,51.592,2,83.435,34.9585,17.3996,73.3109
36.1595,0.7977,0.4372,0.01597,0.59263,30.219,2,27.947,36.2751,12.1438,72.3058
31.0888,0.5116,0.3187,0.02220,0.71822,95.780,4,54.877,43.1820,46.7637,67.0327
20.0894,0.9630,0.1727,0.00729,0.15009,10.742,5,70.551,27.9516,17.4184,78.6603
33.4703,0.9579,0.2429,0.00319,0.07817,62.786,3,20.287,43.3019,18.0323,66.9411
52.7269,0.6981,0.2160,0.01457,0.30857,67.090,2,54.972,66.7508,46.7911,49.0390
29.2534,1.0608,0.3295,0.00939,0.29564,79.253,2,45.501,41.5161,18.9433,68.3044
53.1098,0.4134,0.2708,0.01987,0.60609,29.246,1,36.978,38.4254,27.8621,70.6641
55.6765,0.7810,0.3148,0.01567,0.42757,18.094,1,56.055,38.9023,22.9261,70.3000
43.7283,0.9673,0.2637,0.01733,0.40935,91.754,5,34.894,55.5476,55.2082,57.5921
35.5391,1.0916,0.3436,0.01465,0.43956,95.625,5,70.221,38.2775,17.9097,70.7770
31.9724,0.9136,0.3110,0.02380,0.61867,94.143,4,37.768,38.3996,17.8606,70.6838
23.9169,0.8355,0.4174,0.00998,0.38965,50.832,1,22.485,35.4756,19.2219,72.9161
48.1980,0.6719,0.3861,0.01562,0.53870,47.140,5,75.520,40.0860,18.7420,69.3963
58.0632,0.8115,0.2047,0.01875,0.33534,63.473,4,62.090,34.8740,19.9266,73.3754
20.3033,0.6398,0.2131,0.01774,0.47907,85.293,4,31.376,37.9154,26.6037,71.0535
34.7887,0.6237,0.1705,0.00373,0.07474,44.574,3,19.477,37.6567,17.9149,71.2509
54.4261,0.4572,0.4148,0.00423,0.16071,34.664,4,16.699,39.7364,18.9132,69.6632
32.0321,1.0550,0.2068,0.00724,0.14971,54.236,5,51.463,37.8733,20.7718,71.0856
41.6028,0.7953,0.4813,0.00818,0.30280,75.256,3,70.153,33.7459,13.8502,74.2366
37.9156,0.7684,0.1905,0.00767,0.15642,93.363,3,25.034,42.4756,42.3655,67.5719
21.6786,0.7499,0.3895,0.00553,0.21702,1.442,4,32.996,31.8839,32.8027,75.6582
34.5765,0.4280,0.4726,0.01644,0.69181,76.830,3,86.019,56.4691,35.2675,56.8886
46.2032,0.7759,0.3566,0.01454,0.46427,49.398,4,70.449,38.3976,15.7987,70.6853
41.8722,0.6875,0.4092,0.00301,0.10945,85.216,3,60.655,49.2197,17.5394,62.4231
24.9128,0.7070,0.2072,0.00862,0.21565,91.731,1,10.603,44.6953,26.7130,65.8773
28.6179,0.7221,0.4026,0.00791,0.30423,74.764,4,81.884,27.7892,9.3141,78.7843
38.7187,0.5332,0.3665,0.00416,0.15455,89.226,2,95.877,54.9026,56.3555,58.0846
40.9970,0.5592,0.3166,0.02172,0.67179,53.709,4,79.340,29.6336,11.6119,77.3762
51.4418,0.6136,0.2216,0.02173,0.46085,71.774,3,37.706,41.0339,26.1984,68.6726
40.4884,0.4184,0.3654,0.02080,0.76647,8.413,1,47.870,30.6248,22.1006,76.6195
41.6749,0.6075,0.4643,0.02460,0.77877,30.701,1,25.651,34.1883,20.3674,73.8989
46.4127,0.5046,0.1701,0.02253,0.39430,13.134,5,62.454,44.9629,23.5024,65.6730
47.2200,0.7565,0.4405,0.01022,0.36169,8.613,4,28.582,36.9850,11.8799,71.7638
31.9208,1.0270,0.2451,0.02341,0.48984,84.177,2,78.167,45.7668,23.6548,65.0593
27.5854,0.6911,0.2189,0.00640,0.16590,83.641,1,38.084,41.2998,18.7138,68.4696
29.9178,1.0210,0.4616,0.02097,0.74132,18.499,4,84.145,45.3401,24.0252,65.3850
33.7880,0.6936,0.3298,0.00888,0.30310,33.580,5,74.799,44.5497,31.4870,65.9885
26.8806,0.4783,0.1777,0.01310,0.30042,19.616,3,48.615,42.3920,29.5297,67.6358
57.4075,0.9312,0.4556,0.01068,0.33043,50.516,2,38.251,39.4776,17.7833,69.8607
47.1024,0.8799,0.2855,0.02313,0.51262,83.691,4,77.881,38.2719,21.4278,70.7812
50.1508,1.0589,0.3548,0.00992,0.26484,83.551,4,27.821,33.3455,21.2097,74.5424
50.3767,0.6974,0.4912,0.02252,0.73601,7.327,5,41.307,40.2245,18.4121,69.2905
20.6401,0.5015,0.4442,0.01364,0.58213,29.350,1,47.834,39.0210,19.8582,70.2094
33.0174,0.5811,0.2892,0.01364,0.44555,93.567,5,95.915,45.3366,49.7806,65.3877
41.5574,0.8317,0.3172,0.01287,0.38439,43.835,5,76.246,34.9326,23.5146,73.3306
28.1231,0.8060,0.4972,0.02496,0.80102,24.983,1,86.913,43.1934,22.2850,67.0239
20.2346,0.6084,0.2102,0.01519,0.40837,44.299,3,43.306,46.8365,39.1023,64.2426
29.5862,0.4863,0.4083,0.00969,0.39397,23.115,3,29.479,33.3258,17.0660,74.5574
52.4291,0.9142,0.2982,0.02038,0.49586,32.208,3,46.914,43.6232,26.7786,66.6958
20.4157,0.4598,0.3352,0.01065,0.41525,23.673,4,59.942,59.0092,25.9264,54.9494
26.0477,1.0646,0.2121,0.01698,0.38495,57.720,5,43.168,35.0650,17.1095,73.2296
37.1348,0.9753,0.4350,0.02068,0.69656,89.073,3,12.234,32.3694,14.4748,75.2875
22.5040,0.6096,0.3874,0.02387,0.80058,35.652,4,46.791,45.8312,42.1395,65.0101
56.2436,0.9295,0.1827,0.00527,0.07969,62.720,1,93.617,49.1802,37.9563,62.4533
38.6301,0.8738,0.2206,0.00749,0.16570,13.006,4,74.247,59.0968,37.3571,54.8825
28.7488,0.4720,0.2519,0.02371,0.62247,34.544,4,30.996,52.2798,39.6339,60.0870
50.1457,0.4174,0.2496,0.02075,0.57644,72.338,5,42.918,35.9041,15.4471,72.5890
54.5522,0.7606,0.1671,0.01388,0.21941,24.392,1,86.210,42.5862,26.7146,67.4875
25.9353,0.7504,0.3302,0.02227,0.70675,48.072,5,24.773,31.3025,16.4438,76.1021
39.5833,0.4533,0.4850,0.01132,0.46889,52.612,2,6.210,51.6643,43.2860,60.5568
39.7045,0.5032,0.2336,0.02441,0.54777,44.100,3,57.729,38.4920,15.4153,70.6133
59.4482,0.7960,0.3294,0.02236,0.54314,70.723,2,32.483,43.9106,21.5696,66.4764
49.2581,0.6686,0.2869,0.02149,0.56703,27.452,4,54.784,33.4715,13.8154,74.4461
52.5400,0.7764,0.4420,0.00712,0.24228,80.528,1,30.726,37.3369,15.1952,71.4951
45.6745,0.9908,0.1637,0.01904,0.28035,88.540,1,68.148,32.5014,25.5022,75.1868
28.4000,0.7604,0.2351,0.00747,0.20055,63.063,1,20.386,40.7056,15.4527,68.9233
26.4463,1.0903,0.3143,0.01897,0.59039,52.677,3,52.705,40.3931,21.7218,69.1618
57.5019,0.5394,0.2802,0.01079,0.30786,48.784,1,89.369,57.5422,32.7752,56.0693
20.6037,0.8074,0.4250,0.00891,0.35869,26.406,2,61.384,47.3564,31.7560,63.8457
50.2577,0.7160,0.1992,0.01664,0.32923,70.941,5,38.691,38.3105,26.8890,70.7518
40.9074,0.5474,0.1533,0.02290,0.36144,51.072,4,60.025,40.4454,22.9928,69.1219
40.9748,0.6459,0.1798,0.02179,0.39954,21.131,3,71.055,36.5248,17.4636,72.1151
34.8382,0.8393,0.3881,0.01877,0.66192,81.557,1,31.134,38.8083,22.2417,70.3717
59.5642,0.5340,0.4501,0.01125,0.41630,59.429,1,47.008,47.6919,38.0132,63.5895
44.2268,0.8151,0.3318,0.01202,0.36548,43.797,3,45.520,40.3857,21.4860,69.1675
26.6134,0.9513,0.4418,0.01372,0.52287,66.300,1,60.803,51.8457,29.6363,60.4184
23.8036,0.6723,0.2633,0.00949,0.29717,63.492,3,76.419,28.4954,9.4552,78.2451
36.9996,1.0026,0.3509,0.00398,0.12330,61.010,3,41.132,31.4521,11.3704,75.9878
41.9509,0.7843,0.3644,0.01806,0.59923,4.936,3,11.056,29.1710,21.3067,77.7293
37.1492,1.0494,0.2238,0.01561,0.32815,44.689,2,29.645,34.3291,15.3196,73.7914
29.8581,1.0870,0.3455,0.02431,0.63954,71.039,2,24.636,40.1287,16.1765,69.3637
57.8075,0.4405,0.4646,0.00814,0.31858,12.153,4,39.508,35.8976,14.6761,72.5940
46.0616,0.7585,0.3108,0.02163,0.58837,64.438,5,78.247,42.1945,24.5549,67.7865
49.4312,0.9048,0.1760,0.01417,0.22508,47.059,1,91.364,24.6205,10.4957,81.2035
55.3319,0.8558,0.3475,0.01594,0.44824,8.878,5,69.152,33.8821,21.9178,74.1327
53.2717,0.8759,0.1507,0.00631,0.08573,8.764,2,14.243,40.5594,10.9714,69.0349
21.9546,0.9291,0.3117,0.00606,0.20406,29.821,1,93.974,43.8394,21.2488,66.5307
53.4460,0.7768,0.3783,0.00656,0.20628,6.749,3,32.246,37.0227,23.6405,71.7349
48.5202,1.0238,0.2221,0.00554,0.10269,69.405,4,51.361,45.2380,20.7022,65.4630
42.2984,0.5126,0.3589,0.00335,0.12212,92.987,5,32.130,40.9584,21.7473,68.7303
54.9513,0.9474,0.4151,0.01731,0.51743,18.894,4,50.559,34.8948,9.8948,73.3595
29.1396,1.0333,0.1932,0.01808,0.36607,44.440,5,51.934,36.5136,14.0334,72.1236
54.3639,0.9924,0.2999,0.02005,0.46556,64.330,1,40.498,34.0037,16.5095,74.0398
39.9375,0.8306,0.3992,0.01598,0.55287,54.733,1,41.724,48.0684,29.9085,63.3021
56.6149,0.5737,0.3228,0.01406,0.43849,90.685,3,57.833,38.7715,24.8354,70.3999
57.2802,0.4741,0.3328,0.00496,0.16637,13.463,5,67.607,41.0180,39.1738,68.6848
35.7627,1.0377,0.2319,0.01825,0.40510,39.847,1,23.036,33.0542,14.3894,74.7647
53.9531,0.5752,0.3561,0.01036,0.34762,43.256,5,9.003,40.4026,22.5464,69.1546
24.8404,0.6527,0.4947,0.00650,0.27219,4.271,4,89.120,32.3456,14.5764,75.3057
30.8590,0.9117,0.3003,0.02220,0.60981,94.300,4,26.942,37.3117,10.6761,71.5143
53.0691,0.8807,0.3787,0.00782,0.23351,53.124,1,10.692,37.7920,15.4924,71.1476
24.6520,0.7223,0.4679,0.02289,0.81891,19.358,3,95.954,37.5817,18.8743,71.3082
31.3385,0.5865,0.3592,0.00309,0.11548,1.998,4,82.393,39.3231,24.9417,69.9788
54.8446,0.9156,0.3229,0.00582,0.15012,48.965,1,18.852,33.3364,13.1503,74.5493
25.2167,0.9077,0.3834,0.01782,0.65752,63.836,2,58.648,89.7862,74.0367,31.4526
30.8228,0.4203,0.2430,0.00439,0.13360,81.495,2,90.339,35.8747,12.7232,72.6114
42.2254,0.6323,0.4225,0.02454,0.74920,6.504,4,64.276,34.9970,15.8268,73.2815
24.6758,0.5285,0.4258,0.00791,0.32805,41.421,1,17.479,45.6324,25.6256,65.1619
20.1725,0.4592,0.1891,0.01646,0.41543,93.161,3,72.431,46.9363,29.6922,64.1665
56.0642,0.9232,0.3006,0.02043,0.47929,71.624,4,7.457,47.0228,34.9359,64.1004
31.0670,1.0819,0.4100,0.00316,0.10948,40.984,5,32.343,37.8518,28.7664,71.1020
57.7647,0.6889,0.3884,0.01993,0.64746,30.828,5,22.195,34.8580,29.8385,73.3876
31.9431,1.0096,0.2540,0.01590,0.40457,61.412,1,66.649,41.8901,16.7111,68.0190
24.4879,0.9166,0.3716,0.00567,0.20709,80.895,2,51.421,48.1957,57.3703,63.2049
49.6970,0.5977,0.4200,0.01428,0.52271,59.468,5,69.192,31.5878,14.5844,75.8843
52.4104,0.7537,0.1719,0.00852,0.14128,14.088,2,92.391,42.4007,21.6487,67.6291
58.5673,0.8894,0.1638,0.01990,0.27399,19.203,3,24.934,48.6529,36.1350,62.8559
22.2071,0.5185,0.1619,0.00585,0.12460,82.264,1,89.905,48.0538,23.5380,63.3132
42.5974,0.4439,0.2415,0.01378,0.39356,27.178,1,16.070,46.5734,18.8220,64.4435
48.5842,0.9931,0.3905,0.00341,0.10171,57.737,1,90.490,32.1472,14.3922,75.4572
47.8316,0.8645,0.4542,0.00794,0.27096,94.263,5,19.135,49.3538,38.5268,62.3208
42.5556,1.0864,0.2151,0.00962,0.17933,72.111,4,46.016,52.4616,24.1418,59.9481
22.9741,0.5784,0.1751,0.02225,0.44935,62.559,5,36.308,38.6181,13.2104,70.5170
23.2421,0.5465,0.2424,0.02319,0.60720,60.118,5,78.895,29.1163,10.1867,77.7711
55.7592,1.0879,0.4081,0.01017,0.27647,94.089,4,16.714,36.7554,19.3978,71.9390
47.0133,0.6953,0.4504,0.00909,0.33226,45.818,4,27.890,53.6556,29.5038,59.0365
45.9592,0.6063,0.2424,0.00356,0.09243,42.433,5,66.386,41.6494,11.3257,68.2027
52.4453,1.0343,0.3224,0.01609,0.39543,28.254,4,78.942,52.2411,33.6334,60.1164
28.9244,0.9335,0.3382,0.01182,0.39398,84.831,1,13.264,47.4642,23.2763,63.7634
30.5066,0.5627,0.1879,0.01753,0.40407,64.656,1,35.845,37.2746,23.5676,71.5427
31.7189,0.5816,0.1534,0.01499,0.28202,49.463,5,48.054,38.0585,17.4741,70.9442
41.5260,0.9944,0.3491,0.00330,0.09794,82.990,3,55.737,26.5959,13.5850,79.6953
44.1876,0.6154,0.2552,0.01036,0.28322,48.299,5,64.412,36.9322,15.7680,71.8040
54.3333,0.4518,0.4525,0.01580,0.61757,52.149,1,86.529,34.4148,18.3619,73.7260
34.3655,0.6760,0.1989,0.01413,0.32087,22.912,3,92.452,49.0261,35.9738,62.5710
30.1963,0.4607,0.1588,0.02317,0.40874,30.460,1,80.466,40.8160,15.5742,68.8390
29.2507,0.4498,0.1859,0.01481,0.35365,45.532,3,11.984,28.8045,10.7851,78.0092
32.3178,0.6874,0.4131,0.01401,0.53767,41.301,1,8.450,39.5455,12.7154,69.8089
58.6592,0.9516,0.1893,0.01929,0.28919,10.446,1,94.220,32.4197,16.1225,75.2491
52.0149,1.0227,0.4392,0.00371,0.11277,82.967,2,53.595,39.1786,27.8235,70.0890
41.9893,0.6219,0.3198,0.01942,0.63639,1.759,4,21.808,30.1972,24.8387,76.9459
35.4924,0.4487,0.1718,0.00862,0.18585,71.866,1,90.397,37.9231,19.5856,71.0475
22.7848,1.0414,0.4436,0.00506,0.19511,30.281,5,14.199,41.0012,24.3154,68.6976
43.3402,0.5490,0.1631,0.01767,0.33323,91.275,1,83.189,31.3244,11.5808,76.0854
22.6254,0.7574,0.2339,0.02436,0.56021,58.739,1,75.357,28.5798,12.5575,78.1807
44.8220,0.9545,0.1863,0.00604,0.10298,35.760,1,91.111,33.7491,13.0646,74.2342
48.9000,0.7508,0.2042,0.01779,0.35695,4.310,4,94.792,35.5269,16.4483,72.8769
44.4838,0.4012,0.4298,0.01634,0.65974,43.181,2,64.408,49.2060,30.5836,62.4336
36.3875,0.6159,0.4901,0.01620,0.65067,64.190,4,27.428,45.4451,25.0217,65.3049
21.4255,1.0563,0.2375,0.02404,0.53158,3.433,5,79.056,23.9940,14.3947,81.6818
30.3754,0.9060,0.4334,0.01803,0.67216,47.449,4,20.552,33.6055,10.5036,74.3438
55.7997,0.8860,0.2670,0.00938,0.20842,69.647,4,23.644,51.9906,37.0214,60.3077
24.9797,0.4935,0.3247,0.00379,0.14186,50.365,3,83.235,32.2381,12.6840,75.3877
41.4561,0.4048,0.2775,0.01604,0.52298,44.415,4,8.187,39.7868,20.1787,69.6247
22.9956,0.8955,0.2187,0.01467,0.37169,72.753,4,59.140,35.3097,12.9963,73.0427
56.5558,0.5157,0.3977,0.01612,0.58167,65.590,5,11.450,35.5388,9.6701,72.8679
24.7780,0.5290,0.3540,0.01502,0.58296,62.527,4,75.364,29.7650,13.8350,77.2758
48.8732,0.9802,0.4730,0.02377,0.65532,48.337,5,17.341,39.2389,8.7960,70.0430
43.7084,0.9971,0.2559,0.00422,0.09563,62.570,3,36.674,55.3390,39.5514,57.7514
59.0741,1.0731,0.2793,0.00907,0.17807,83.137,2,41.129,64.3436,49.4405,50.8768
58.0410,0.7980,0.4718,0.00748,0.24958,11.627,5,41.878,39.4110,16.0155,69.9116
39.9264,0.4663,0.2850,0.01589,0.51820,59.887,3,60.292,36.5127,24.9295,72.1243
28.5587,0.5282,0.4448,0.00325,0.13458,83.838,2,63.381,39.6890,20.3883,69.6994
59.9517,0.7736,0.2861,0.02108,0.49079,43.908,2,70.850,31.7290,23.9542,75.7765
31.2080,1.0759,0.4170,0.00513,0.17910,44.164,5,21.002,40.2236,21.5727,69.2913
20.7925,0.9057,0.2012,0.01505,0.35988,59.326,4,34.453,43.6473,24.4412,66.6774
34.2890,1.0841,0.4052,0.00977,0.32644,61.722,1,59.609,34.8929,16.0221,73.3610
31.8549,0.5780,0.3142,0.02400,0.69543,1.654,2,21.455,26.1215,11.0604,80.0575
31.3525,0.9294,0.3164,0.00766,0.23994,27.367,5,88.352,41.1527,25.7437,68.5819
24.3731,1.0704,0.2619,0.01831,0.50994,66.144,2,85.161,55.2811,55.5581,57.7956
56.6961,0.6682,0.3479,0.01773,0.55033,18.945,4,57.857,34.9187,18.1577,73.3413
28.7126,0.4729,0.4280,0.01970,0.81637,10.054,4,89.793,28.0174,15.0135,78.6101
55.3125,0.5462,0.4346,0.02323,0.73951,38.030,1,25.059,37.0756,16.9560,71.6946
56.6710,0.7683,0.2265,0.01154,0.23664,64.845,1,49.110,35.0558,17.4884,73.2366
36.9385,1.0701,0.3232,0.00371,0.10586,35.976,4,20.598,27.9818,11.1907,78.6372
28.0345,0.8598,0.3337,0.02172,0.68052,38.761,1,7.393,38.1547,36.3407,70.8707
35.3759,0.4171,0.3833,0.00956,0.37990,58.985,5,26.220,30.4470,9.5663,76.7552
47.8811,0.5037,0.3010,0.00311,0.10009,19.695,1,91.807,33.9333,14.0127,74.0936
47.1351,0.9555,0.3323,0.01777,0.49276,95.090,2,11.937,39.6563,19.2003,69.7244
28.7755,0.7044,0.2378,0.00532,0.14646,45.841,3,82.135,45.3419,20.1895,65.3837
32.2694,0.7387,0.4591,0.00922,0.36037,4.438,2,29.493,39.1603,17.3490,70.1030
43.4549,0.6846,0.3622,0.01693,0.57728,4.337,3,74.760,24.2415,14.2996,81.4928
50.5086,0.5113,0.2082,0.00497,0.11540,49.583,1,55.371,35.1816,20.3767,73.1406
59.8867,1.0214,0.2360,0.01062,0.18328,12.329,3,83.805,51.7229,28.1293,60.5121
47.6242,0.8723,0.4641,0.00807,0.27694,74.321,5,23.195,48.4345,33.2096,63.0226
49.6698,0.7031,0.1612,0.00601,0.09895,81.846,4,48.078,61.1915,54.9301,53.2833
28.5966,0.8371,0.2129,0.02483,0.47748,35.911,3,32.298,38.8801,21.9717,70.3169
27.1345,1.0324,0.2011,0.02424,0.43023,5.895,3,10.521,27.4671,15.9367,79.0302
50.5556,0.7314,0.3656,0.02348,0.64278,11.424,1,86.584,29.5476,14.9482,77.4419
50.0406,0.9865,0.4086,0.00930,0.28178,28.688,2,10.763,31.2902,15.1892,76.1114
24.0399,0.5873,0.2381,0.01556,0.45827,42.809,1,74.620,32.7192,13.6235,75.0205
52.2318,0.9750,0.2904,0.00926,0.21673,6.772,2,21.895,32.1758,15.0125,75.4353
32.6938,0.6619,0.3756,0.00803,0.29815,43.685,4,83.650,62.3972,38.9233,52.3627
38.4549,1.0485,0.4813,0.00438,0.15282,17.981,4,11.521,31.5288,21.7564,75.9293
39.9811,0.6108,0.3000,0.02267,0.63789,7.193,3,39.006,51.7585,54.3882,60.4849
30.7563,0.8692,0.3638,0.02440,0.69737,33.694,2,10.297,32.2069,12.8331,75.4116
55.5548,0.4312,0.4699,0.00831,0.32921,75.705,2,78.561,37.6704,18.6095,71.2405
42.5424,0.6377,0.1994,0.01303,0.28497,19.492,3,23.998,36.4517,13.1968,72.1709
53.2946,0.6649,0.3802,0.00615,0.20527,56.211,1,63.234,31.4100,15.5981,76.0200
24.3283,1.0023,0.2445,0.00721,0.19316,41.335,5,37.250,32.7070,16.9242,75.0298
28.6550,0.7252,0.4318,0.00338,0.13281,53.598,4,40.088,36.7789,14.3448,71.9211
40.7410,1.0761,0.4412,0.00309,0.10160,26.773,2,80.191,33.4030,23.1886,74.4985
21.1016,0.7995,0.2379,0.02480,0.56947,59.791,4,71.887,50.7035,22.3202,61.2903
41.5693,0.9521,0.1835,0.02432,0.34830,94.948,3,58.133,35.9269,18.3193,72.5715
22.0842,0.9367,0.3825,0.01989,0.74579,32.811,5,18.287,35.0252,15.4551,73.2599
42.4284,0.5797,0.1884,0.01689,0.36068,32.773,3,75.815,38.8850,17.6535,70.3132
56.4693,0.9455,0.2975,0.02478,0.46644,11.536,2,27.724,38.0152,22.2818,70.9773
50.4024,0.9913,0.4525,0.00931,0.29479,3.721,2,6.337,28.1781,14.8582,78.4874
50.6412,0.9874,0.3780,0.02408,0.57594,45.537,1,22.402,42.9055,15.6220,67.2437
51.2027,0.7238,0.2967,0.00623,0.17368,91.013,4,26.505,35.5639,19.6708,72.8487
58.2704,0.9219,0.2615,0.00708,0.14705,3.066,3,87.747,35.5718,36.1418,72.8426
58.4473,1.0217,0.4749,0.01956,0.58248,74.648,4,62.302,62.0590,29.6068,52.6210
57.7845,0.9332,0.3751,0.01950,0.54005,37.688,2,26.098,40.6397,13.1211,68.9736
36.0598,0.8680,0.2280,0.00643,0.15069,65.250,5,15.451,42.1977,29.0336,67.7841
21.0291,0.6999,0.4595,0.01039,0.43303,94.365,2,13.897,50.3169,27.5453,61.5855
36.9055,0.4474,0.4307,0.01286,0.52367,29.647,5,46.652,42.9164,20.6905,67.2354
49.1450,0.9987,0.1692,0.01445,0.21003,68.566,1,51.989,39.1184,18.6366,70.1350
47.8458,0.9734,0.3765,0.00343,0.10169,48.531,5,54.502,36.8045,22.7311,71.9016
41.0906,0.9387,0.2097,0.02457,0.39933,2.203,5,8.080,33.4923,13.0944,74.4303
49.3609,0.4880,0.3585,0.01185,0.42447,48.046,1,91.018,49.4634,21.6822,62.2371
22.1281,0.7679,0.3112,0.00753,0.26232,34.821,3,8.227,49.1843,31.2493,62.4502
43.0462,1.0123,0.3913,0.00476,0.14805,79.447,1,66.890,45.3136,20.8872,65.4053
48.2317,1.0234,0.3687,0.01836,0.52267,5.265,2,8.751,30.1804,21.5038,76.9588
44.1642,0.9497,0.3961,0.00500,0.15931,64.138,2,79.241,34.7213,14.0251,73.4920
